2020/02/05 20:40:25.484 [I] [table.go:242]  鱼id：325过期销毁了
2020/02/05 20:40:25.484 [I] [table.go:242]  鱼id：327过期销毁了
2020/02/05 20:40:25.485 [I] [table.go:242]  鱼id：314过期销毁了
2020/02/05 20:40:25.485 [I] [table.go:242]  鱼id：304过期销毁了
2020/02/05 20:40:25.485 [I] [table.go:242]  鱼id：320过期销毁了
2020/02/05 20:40:25.487 [I] [table.go:242]  鱼id：317过期销毁了
2020/02/05 20:40:25.487 [I] [table.go:242]  鱼id：322过期销毁了
2020/02/05 20:40:25.488 [I] [table.go:242]  鱼id：310过期销毁了
2020/02/05 20:40:25.488 [I] [table.go:242]  鱼id：307过期销毁了
2020/02/05 20:40:25.488 [I] [table.go:242]  鱼id：318过期销毁了
2020/02/05 20:40:25.488 [I] [table.go:242]  鱼id：311过期销毁了
2020/02/05 20:40:25.489 [I] [table.go:242]  鱼id：306过期销毁了
2020/02/05 20:40:25.489 [I] [table.go:242]  鱼id：308过期销毁了
2020/02/05 20:40:25.490 [I] [table.go:242]  鱼id：324过期销毁了
2020/02/05 20:40:25.491 [I] [table.go:242]  鱼id：313过期销毁了
2020/02/05 20:40:25.493 [I] [table.go:242]  鱼id：326过期销毁了
2020/02/05 20:40:25.495 [I] [table.go:242]  鱼id：319过期销毁了
2020/02/05 20:40:25.495 [I] [table.go:242]  鱼id：305过期销毁了
2020/02/05 20:40:27.460 [I] [table.go:195]  产生了8条鱼
2020/02/05 20:40:30.459 [I] [table.go:195]  产生了3条鱼
2020/02/05 20:40:30.464 [I] [table.go:242]  鱼id：328过期销毁了
2020/02/05 20:40:30.621 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:40:31.483 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:40:35.449 [I] [table.go:195]  产生了10条鱼
2020/02/05 20:40:35.450 [I] [table.go:242]  鱼id：329过期销毁了
2020/02/05 20:40:35.450 [I] [table.go:242]  鱼id：330过期销毁了
2020/02/05 20:40:35.450 [I] [table.go:242]  鱼id：333过期销毁了
2020/02/05 20:40:35.451 [I] [table.go:242]  鱼id：331过期销毁了
2020/02/05 20:40:35.451 [I] [table.go:242]  鱼id：332过期销毁了
2020/02/05 20:40:39.466 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:40:40.482 [I] [table.go:242]  鱼id：337过期销毁了
2020/02/05 20:40:40.484 [I] [table.go:242]  鱼id：338过期销毁了
2020/02/05 20:40:40.484 [I] [table.go:242]  鱼id：336过期销毁了
2020/02/05 20:40:40.485 [I] [table.go:242]  鱼id：334过期销毁了
2020/02/05 20:40:40.487 [I] [table.go:242]  鱼id：335过期销毁了
2020/02/05 20:40:41.450 [I] [table.go:195]  产生了5条鱼
2020/02/05 20:40:45.468 [I] [table.go:195]  产生了10条鱼
2020/02/05 20:40:45.470 [I] [table.go:242]  鱼id：340过期销毁了
2020/02/05 20:40:45.471 [I] [table.go:242]  鱼id：351过期销毁了
2020/02/05 20:40:45.472 [I] [table.go:242]  鱼id：353过期销毁了
2020/02/05 20:40:45.473 [I] [table.go:242]  鱼id：343过期销毁了
2020/02/05 20:40:45.474 [I] [table.go:242]  鱼id：352过期销毁了
2020/02/05 20:40:45.475 [I] [table.go:242]  鱼id：349过期销毁了
2020/02/05 20:40:45.476 [I] [table.go:242]  鱼id：359过期销毁了
2020/02/05 20:40:45.478 [I] [table.go:242]  鱼id：355过期销毁了
2020/02/05 20:40:45.479 [I] [table.go:242]  鱼id：339过期销毁了
2020/02/05 20:40:45.479 [I] [table.go:242]  鱼id：350过期销毁了
2020/02/05 20:40:45.479 [I] [table.go:242]  鱼id：356过期销毁了
2020/02/05 20:40:45.480 [I] [table.go:242]  鱼id：358过期销毁了
2020/02/05 20:40:45.480 [I] [table.go:242]  鱼id：346过期销毁了
2020/02/05 20:40:45.481 [I] [table.go:242]  鱼id：357过期销毁了
2020/02/05 20:40:45.481 [I] [table.go:242]  鱼id：341过期销毁了
2020/02/05 20:40:45.482 [I] [table.go:242]  鱼id：342过期销毁了
2020/02/05 20:40:45.482 [I] [table.go:242]  鱼id：344过期销毁了
2020/02/05 20:40:45.483 [I] [table.go:242]  鱼id：354过期销毁了
2020/02/05 20:40:45.483 [I] [table.go:242]  鱼id：348过期销毁了
2020/02/05 20:40:45.484 [I] [table.go:242]  鱼id：345过期销毁了
2020/02/05 20:40:45.484 [I] [table.go:242]  鱼id：347过期销毁了
2020/02/05 20:40:45.626 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:40:47.449 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:40:50.450 [I] [table.go:195]  产生了5条鱼
2020/02/05 20:40:50.451 [I] [table.go:242]  鱼id：360过期销毁了
2020/02/05 20:40:50.452 [I] [table.go:242]  鱼id：362过期销毁了
2020/02/05 20:40:50.452 [I] [table.go:242]  鱼id：361过期销毁了
2020/02/05 20:40:51.467 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:40:55.464 [I] [table.go:195]  产生了12条鱼
2020/02/05 20:40:55.465 [I] [table.go:242]  鱼id：364过期销毁了
2020/02/05 20:40:55.466 [I] [table.go:242]  鱼id：366过期销毁了
2020/02/05 20:40:55.467 [I] [table.go:242]  鱼id：370过期销毁了
2020/02/05 20:40:55.469 [I] [table.go:242]  鱼id：367过期销毁了
2020/02/05 20:40:55.470 [I] [table.go:242]  鱼id：363过期销毁了
2020/02/05 20:40:55.470 [I] [table.go:242]  鱼id：365过期销毁了
2020/02/05 20:40:55.471 [I] [table.go:242]  鱼id：371过期销毁了
2020/02/05 20:40:55.477 [I] [table.go:242]  鱼id：373过期销毁了
2020/02/05 20:40:55.478 [I] [table.go:242]  鱼id：369过期销毁了
2020/02/05 20:40:55.479 [I] [table.go:242]  鱼id：368过期销毁了
2020/02/05 20:40:55.480 [I] [table.go:242]  鱼id：372过期销毁了
2020/02/05 20:41:00.450 [I] [table.go:195]  产生了6条鱼
2020/02/05 20:41:00.604 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:41:03.449 [I] [table.go:195]  产生了8条鱼
2020/02/05 20:41:04.467 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:41:05.484 [I] [table.go:242]  鱼id：388过期销毁了
2020/02/05 20:41:05.485 [I] [table.go:242]  鱼id：378过期销毁了
2020/02/05 20:41:05.486 [I] [table.go:242]  鱼id：374过期销毁了
2020/02/05 20:41:05.486 [I] [table.go:242]  鱼id：387过期销毁了
2020/02/05 20:41:05.487 [I] [table.go:242]  鱼id：384过期销毁了
2020/02/05 20:41:05.487 [I] [table.go:242]  鱼id：385过期销毁了
2020/02/05 20:41:05.489 [I] [table.go:242]  鱼id：382过期销毁了
2020/02/05 20:41:05.491 [I] [table.go:242]  鱼id：389过期销毁了
2020/02/05 20:41:05.492 [I] [table.go:242]  鱼id：376过期销毁了
2020/02/05 20:41:05.494 [I] [table.go:242]  鱼id：375过期销毁了
2020/02/05 20:41:05.495 [I] [table.go:242]  鱼id：383过期销毁了
2020/02/05 20:41:05.495 [I] [table.go:242]  鱼id：380过期销毁了
2020/02/05 20:41:05.497 [I] [table.go:242]  鱼id：379过期销毁了
2020/02/05 20:41:05.497 [I] [table.go:242]  鱼id：386过期销毁了
2020/02/05 20:41:05.498 [I] [table.go:242]  鱼id：377过期销毁了
2020/02/05 20:41:05.499 [I] [table.go:242]  鱼id：381过期销毁了
2020/02/05 20:41:05.500 [I] [table.go:242]  鱼id：390过期销毁了
2020/02/05 20:41:09.450 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:41:10.465 [I] [table.go:242]  鱼id：399过期销毁了
2020/02/05 20:41:10.466 [I] [table.go:242]  鱼id：395过期销毁了
2020/02/05 20:41:10.466 [I] [table.go:242]  鱼id：396过期销毁了
2020/02/05 20:41:10.467 [I] [table.go:242]  鱼id：397过期销毁了
2020/02/05 20:41:10.468 [I] [table.go:242]  鱼id：400过期销毁了
2020/02/05 20:41:10.469 [I] [table.go:242]  鱼id：394过期销毁了
2020/02/05 20:41:10.469 [I] [table.go:242]  鱼id：398过期销毁了
2020/02/05 20:41:10.470 [I] [table.go:242]  鱼id：393过期销毁了
2020/02/05 20:41:10.470 [I] [table.go:242]  鱼id：391过期销毁了
2020/02/05 20:41:10.471 [I] [table.go:242]  鱼id：392过期销毁了
2020/02/05 20:41:15.468 [I] [table.go:195]  产生了22条鱼
2020/02/05 20:41:15.469 [I] [table.go:242]  鱼id：403过期销毁了
2020/02/05 20:41:15.470 [I] [table.go:242]  鱼id：405过期销毁了
2020/02/05 20:41:15.470 [I] [table.go:242]  鱼id：406过期销毁了
2020/02/05 20:41:15.471 [I] [table.go:242]  鱼id：404过期销毁了
2020/02/05 20:41:15.473 [I] [table.go:242]  鱼id：402过期销毁了
2020/02/05 20:41:15.474 [I] [table.go:242]  鱼id：401过期销毁了
2020/02/05 20:41:15.626 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:41:15.632 [I] [masterclientrouter.go:27]  ServerListAck begin: MasterClient.ServerListAck
2020/02/05 20:41:15.634 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 7999 3 0 0 1580906475 0} fishServer01:{fishServer fishServer01 127.0.0.1 8003 4 0 0 1580906475 2} loginServer01:{loginServer loginServer01 127.0.0.1 8001 1 1 0 1580906449 3} worldServer01:{worldServer worldServer01 127.0.0.1 8002 2 0 1 1580906199 1}]
2020/02/05 20:41:15.635 [I] [masterclientrouter.go:37]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 7999 3 0 0 1580906475 0} fishServer01:{fishServer fishServer01 127.0.0.1 8003 4 0 0 1580906475 2} loginServer01:{loginServer loginServer01 127.0.0.1 8001 1 1 0 1580906449 3} worldServer01:{worldServer worldServer01 127.0.0.1 8002 2 0 1 1580906199 1}]}
2020/02/05 20:41:19.484 [I] [table.go:195]  产生了5条鱼
2020/02/05 20:41:20.452 [I] [table.go:242]  鱼id：410过期销毁了
2020/02/05 20:41:20.453 [I] [table.go:242]  鱼id：411过期销毁了
2020/02/05 20:41:20.453 [I] [table.go:242]  鱼id：409过期销毁了
2020/02/05 20:41:20.454 [I] [table.go:242]  鱼id：408过期销毁了
2020/02/05 20:41:20.455 [I] [table.go:242]  鱼id：407过期销毁了
2020/02/05 20:41:21.469 [I] [table.go:195]  产生了6条鱼
2020/02/05 20:41:23.451 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:41:25.484 [I] [table.go:242]  鱼id：421过期销毁了
2020/02/05 20:41:25.485 [I] [table.go:242]  鱼id：417过期销毁了
2020/02/05 20:41:25.486 [I] [table.go:242]  鱼id：429过期销毁了
2020/02/05 20:41:25.486 [I] [table.go:242]  鱼id：416过期销毁了
2020/02/05 20:41:25.488 [I] [table.go:242]  鱼id：423过期销毁了
2020/02/05 20:41:25.490 [I] [table.go:242]  鱼id：413过期销毁了
2020/02/05 20:41:25.491 [I] [table.go:242]  鱼id：419过期销毁了
2020/02/05 20:41:25.506 [I] [table.go:242]  鱼id：430过期销毁了
2020/02/05 20:41:25.507 [I] [table.go:242]  鱼id：418过期销毁了
2020/02/05 20:41:25.508 [I] [table.go:242]  鱼id：425过期销毁了
2020/02/05 20:41:25.509 [I] [table.go:242]  鱼id：420过期销毁了
2020/02/05 20:41:25.511 [I] [table.go:242]  鱼id：422过期销毁了
2020/02/05 20:41:25.513 [I] [table.go:242]  鱼id：415过期销毁了
2020/02/05 20:41:25.518 [I] [table.go:242]  鱼id：424过期销毁了
2020/02/05 20:41:25.519 [I] [table.go:242]  鱼id：412过期销毁了
2020/02/05 20:41:25.519 [I] [table.go:242]  鱼id：427过期销毁了
2020/02/05 20:41:25.520 [I] [table.go:242]  鱼id：426过期销毁了
2020/02/05 20:41:25.521 [I] [table.go:242]  鱼id：428过期销毁了
2020/02/05 20:41:25.524 [I] [table.go:242]  鱼id：414过期销毁了
2020/02/05 20:41:25.527 [I] [table.go:242]  鱼id：431过期销毁了
2020/02/05 20:41:27.464 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:41:30.460 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:41:30.615 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:41:35.443 [I] [table.go:195]  产生了11条鱼
2020/02/05 20:41:35.444 [I] [table.go:242]  鱼id：436过期销毁了
2020/02/05 20:41:35.445 [I] [table.go:242]  鱼id：438过期销毁了
2020/02/05 20:41:35.446 [I] [table.go:242]  鱼id：433过期销毁了
2020/02/05 20:41:35.446 [I] [table.go:242]  鱼id：434过期销毁了
2020/02/05 20:41:35.447 [I] [table.go:242]  鱼id：437过期销毁了
2020/02/05 20:41:35.447 [I] [table.go:242]  鱼id：439过期销毁了
2020/02/05 20:41:35.448 [I] [table.go:242]  鱼id：432过期销毁了
2020/02/05 20:41:35.448 [I] [table.go:242]  鱼id：435过期销毁了
2020/02/05 20:41:35.449 [I] [table.go:242]  鱼id：440过期销毁了
2020/02/05 20:41:37.475 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:41:38.442 [I] [table.go:195]  产生了5条鱼
2020/02/05 20:41:39.458 [I] [table.go:195]  产生了7条鱼
2020/02/05 20:41:40.474 [I] [table.go:195]  产生了5条鱼
2020/02/05 20:41:40.477 [I] [table.go:242]  鱼id：442过期销毁了
2020/02/05 20:41:40.478 [I] [table.go:242]  鱼id：441过期销毁了
2020/02/05 20:41:40.479 [I] [table.go:242]  鱼id：450过期销毁了
2020/02/05 20:41:40.481 [I] [table.go:242]  鱼id：448过期销毁了
2020/02/05 20:41:40.482 [I] [table.go:242]  鱼id：443过期销毁了
2020/02/05 20:41:40.483 [I] [table.go:242]  鱼id：444过期销毁了
2020/02/05 20:41:40.485 [I] [table.go:242]  鱼id：445过期销毁了
2020/02/05 20:41:40.485 [I] [table.go:242]  鱼id：449过期销毁了
2020/02/05 20:41:40.486 [I] [table.go:242]  鱼id：446过期销毁了
2020/02/05 20:41:40.487 [I] [table.go:242]  鱼id：447过期销毁了
2020/02/05 20:41:40.487 [I] [table.go:242]  鱼id：451过期销毁了
2020/02/05 20:41:45.455 [I] [table.go:195]  产生了4条鱼
2020/02/05 20:41:45.458 [I] [table.go:242]  鱼id：457过期销毁了
2020/02/05 20:41:45.459 [I] [table.go:242]  鱼id：454过期销毁了
2020/02/05 20:41:45.462 [I] [table.go:242]  鱼id：461过期销毁了
2020/02/05 20:41:45.462 [I] [table.go:242]  鱼id：462过期销毁了
2020/02/05 20:41:45.462 [I] [table.go:242]  鱼id：458过期销毁了
2020/02/05 20:41:45.463 [I] [table.go:242]  鱼id：460过期销毁了
2020/02/05 20:41:45.463 [I] [table.go:242]  鱼id：459过期销毁了
2020/02/05 20:41:45.463 [I] [table.go:242]  鱼id：453过期销毁了
2020/02/05 20:41:45.464 [I] [table.go:242]  鱼id：455过期销毁了
2020/02/05 20:41:45.464 [I] [table.go:242]  鱼id：456过期销毁了
2020/02/05 20:41:45.464 [I] [table.go:242]  鱼id：452过期销毁了
2020/02/05 20:41:45.609 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:41:50.488 [I] [table.go:242]  鱼id：463过期销毁了
2020/02/05 20:41:50.488 [I] [table.go:242]  鱼id：464过期销毁了
2020/02/05 20:41:51.453 [I] [table.go:195]  产生了4条鱼
2020/02/05 20:41:55.467 [I] [table.go:195]  产生了11条鱼
2020/02/05 20:41:55.469 [I] [table.go:242]  鱼id：471过期销毁了
2020/02/05 20:41:55.470 [I] [table.go:242]  鱼id：467过期销毁了
2020/02/05 20:41:55.472 [I] [table.go:242]  鱼id：475过期销毁了
2020/02/05 20:41:55.473 [I] [table.go:242]  鱼id：477过期销毁了
2020/02/05 20:41:55.474 [I] [table.go:242]  鱼id：469过期销毁了
2020/02/05 20:41:55.475 [I] [table.go:242]  鱼id：478过期销毁了
2020/02/05 20:41:55.475 [I] [table.go:242]  鱼id：468过期销毁了
2020/02/05 20:41:55.476 [I] [table.go:242]  鱼id：476过期销毁了
2020/02/05 20:41:55.477 [I] [table.go:242]  鱼id：466过期销毁了
2020/02/05 20:41:55.478 [I] [table.go:242]  鱼id：479过期销毁了
2020/02/05 20:41:55.478 [I] [table.go:242]  鱼id：473过期销毁了
2020/02/05 20:41:55.478 [I] [table.go:242]  鱼id：474过期销毁了
2020/02/05 20:41:55.479 [I] [table.go:242]  鱼id：465过期销毁了
2020/02/05 20:41:55.479 [I] [table.go:242]  鱼id：470过期销毁了
2020/02/05 20:41:55.479 [I] [table.go:242]  鱼id：472过期销毁了
2020/02/05 20:41:57.449 [I] [table.go:195]  产生了9条鱼
2020/02/05 20:42:00.447 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:42:00.448 [I] [table.go:242]  鱼id：482过期销毁了
2020/02/05 20:42:00.449 [I] [table.go:242]  鱼id：483过期销毁了
2020/02/05 20:42:00.449 [I] [table.go:242]  鱼id：485过期销毁了
2020/02/05 20:42:00.450 [I] [table.go:242]  鱼id：484过期销毁了
2020/02/05 20:42:00.450 [I] [table.go:242]  鱼id：481过期销毁了
2020/02/05 20:42:00.451 [I] [table.go:242]  鱼id：480过期销毁了
2020/02/05 20:42:00.451 [I] [table.go:242]  鱼id：486过期销毁了
2020/02/05 20:42:00.603 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:42:03.447 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:42:05.481 [I] [table.go:195]  产生了7条鱼
2020/02/05 20:42:05.483 [I] [table.go:242]  鱼id：496过期销毁了
2020/02/05 20:42:05.483 [I] [table.go:242]  鱼id：499过期销毁了
2020/02/05 20:42:05.483 [I] [table.go:242]  鱼id：490过期销毁了
2020/02/05 20:42:05.484 [I] [table.go:242]  鱼id：495过期销毁了
2020/02/05 20:42:05.485 [I] [table.go:242]  鱼id：500过期销毁了
2020/02/05 20:42:05.487 [I] [table.go:242]  鱼id：491过期销毁了
2020/02/05 20:42:05.488 [I] [table.go:242]  鱼id：493过期销毁了
2020/02/05 20:42:05.488 [I] [table.go:242]  鱼id：498过期销毁了
2020/02/05 20:42:05.489 [I] [table.go:242]  鱼id：488过期销毁了
2020/02/05 20:42:05.491 [I] [table.go:242]  鱼id：494过期销毁了
2020/02/05 20:42:05.493 [I] [table.go:242]  鱼id：487过期销毁了
2020/02/05 20:42:05.494 [I] [table.go:242]  鱼id：492过期销毁了
2020/02/05 20:42:05.494 [I] [table.go:242]  鱼id：497过期销毁了
2020/02/05 20:42:05.495 [I] [table.go:242]  鱼id：489过期销毁了
2020/02/05 20:42:07.465 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:42:10.466 [I] [table.go:242]  鱼id：505过期销毁了
2020/02/05 20:42:10.467 [I] [table.go:242]  鱼id：501过期销毁了
2020/02/05 20:42:10.467 [I] [table.go:242]  鱼id：503过期销毁了
2020/02/05 20:42:10.467 [I] [table.go:242]  鱼id：504过期销毁了
2020/02/05 20:42:10.468 [I] [table.go:242]  鱼id：502过期销毁了
2020/02/05 20:42:10.468 [I] [table.go:242]  鱼id：506过期销毁了
2020/02/05 20:42:12.448 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:42:15.448 [I] [table.go:195]  产生了23条鱼
2020/02/05 20:42:15.448 [I] [table.go:242]  鱼id：508过期销毁了
2020/02/05 20:42:15.449 [I] [table.go:242]  鱼id：511过期销毁了
2020/02/05 20:42:15.450 [I] [table.go:242]  鱼id：513过期销毁了
2020/02/05 20:42:15.450 [I] [table.go:242]  鱼id：512过期销毁了
2020/02/05 20:42:15.450 [I] [table.go:242]  鱼id：515过期销毁了
2020/02/05 20:42:15.451 [I] [table.go:242]  鱼id：509过期销毁了
2020/02/05 20:42:15.453 [I] [table.go:242]  鱼id：510过期销毁了
2020/02/05 20:42:15.455 [I] [table.go:242]  鱼id：514过期销毁了
2020/02/05 20:42:15.455 [I] [table.go:242]  鱼id：507过期销毁了
2020/02/05 20:42:15.602 [I] [masterclientrouter.go:27]  ServerListAck begin: MasterClient.ServerListAck
2020/02/05 20:42:15.605 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 7999 3 0 0 1580906535 0} fishServer01:{fishServer fishServer01 127.0.0.1 8003 4 0 0 1580906505 2} loginServer01:{loginServer loginServer01 127.0.0.1 8001 1 1 0 1580906509 3} worldServer01:{worldServer worldServer01 127.0.0.1 8002 2 0 1 1580906199 1}]
2020/02/05 20:42:15.608 [I] [masterclientrouter.go:37]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 7999 3 0 0 1580906535 0} fishServer01:{fishServer fishServer01 127.0.0.1 8003 4 0 0 1580906505 2} loginServer01:{loginServer loginServer01 127.0.0.1 8001 1 1 0 1580906509 3} worldServer01:{worldServer worldServer01 127.0.0.1 8002 2 0 1 1580906199 1}]}
2020/02/05 20:42:15.609 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:42:16.464 [I] [table.go:195]  产生了4条鱼
2020/02/05 20:42:19.465 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:42:20.480 [I] [table.go:242]  鱼id：516过期销毁了
2020/02/05 20:42:23.481 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:42:25.464 [I] [table.go:242]  鱼id：528过期销毁了
2020/02/05 20:42:25.465 [I] [table.go:242]  鱼id：522过期销毁了
2020/02/05 20:42:25.465 [I] [table.go:242]  鱼id：520过期销毁了
2020/02/05 20:42:25.466 [I] [table.go:242]  鱼id：530过期销毁了
2020/02/05 20:42:25.467 [I] [table.go:242]  鱼id：521过期销毁了
2020/02/05 20:42:25.468 [I] [table.go:242]  鱼id：537过期销毁了
2020/02/05 20:42:25.470 [I] [table.go:242]  鱼id：526过期销毁了
2020/02/05 20:42:25.470 [I] [table.go:242]  鱼id：531过期销毁了
2020/02/05 20:42:25.471 [I] [table.go:242]  鱼id：519过期销毁了
2020/02/05 20:42:25.472 [I] [table.go:242]  鱼id：536过期销毁了
2020/02/05 20:42:25.472 [I] [table.go:242]  鱼id：517过期销毁了
2020/02/05 20:42:25.472 [I] [table.go:242]  鱼id：525过期销毁了
2020/02/05 20:42:25.473 [I] [table.go:242]  鱼id：534过期销毁了
2020/02/05 20:42:25.473 [I] [table.go:242]  鱼id：524过期销毁了
2020/02/05 20:42:25.474 [I] [table.go:242]  鱼id：518过期销毁了
2020/02/05 20:42:25.474 [I] [table.go:242]  鱼id：535过期销毁了
2020/02/05 20:42:25.474 [I] [table.go:242]  鱼id：527过期销毁了
2020/02/05 20:42:25.475 [I] [table.go:242]  鱼id：523过期销毁了
2020/02/05 20:42:25.476 [I] [table.go:242]  鱼id：532过期销毁了
2020/02/05 20:42:25.477 [I] [table.go:242]  鱼id：529过期销毁了
2020/02/05 20:42:25.477 [I] [table.go:242]  鱼id：533过期销毁了
2020/02/05 20:42:25.478 [I] [table.go:242]  鱼id：538过期销毁了
2020/02/05 20:42:27.447 [I] [table.go:195]  产生了2条鱼
2020/02/05 20:42:29.481 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:42:30.447 [I] [table.go:195]  产生了7条鱼
2020/02/05 20:42:30.447 [I] [table.go:242]  鱼id：540过期销毁了
2020/02/05 20:42:30.448 [I] [table.go:242]  鱼id：539过期销毁了
2020/02/05 20:42:30.448 [I] [table.go:242]  鱼id：542过期销毁了
2020/02/05 20:42:30.448 [I] [table.go:242]  鱼id：543过期销毁了
2020/02/05 20:42:30.449 [I] [table.go:242]  鱼id：541过期销毁了
2020/02/05 20:42:30.603 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:42:33.448 [I] [table.go:195]  产生了6条鱼
2020/02/05 20:42:35.481 [I] [table.go:195]  产生了14条鱼
2020/02/05 20:42:35.482 [I] [table.go:242]  鱼id：549过期销毁了
2020/02/05 20:42:35.482 [I] [table.go:242]  鱼id：546过期销毁了
2020/02/05 20:42:35.483 [I] [table.go:242]  鱼id：547过期销毁了
2020/02/05 20:42:35.489 [I] [table.go:242]  鱼id：545过期销毁了
2020/02/05 20:42:35.492 [I] [table.go:242]  鱼id：548过期销毁了
2020/02/05 20:42:35.492 [I] [table.go:242]  鱼id：550过期销毁了
2020/02/05 20:42:35.494 [I] [table.go:242]  鱼id：544过期销毁了
2020/02/05 20:42:39.448 [I] [table.go:195]  产生了3条鱼
2020/02/05 20:42:40.464 [I] [table.go:242]  鱼id：553过期销毁了
2020/02/05 20:42:40.465 [I] [table.go:242]  鱼id：554过期销毁了
2020/02/05 20:42:40.465 [I] [table.go:242]  鱼id：551过期销毁了
2020/02/05 20:42:40.465 [I] [table.go:242]  鱼id：552过期销毁了
2020/02/05 20:42:45.448 [I] [table.go:195]  产生了4条鱼
2020/02/05 20:42:45.448 [I] [table.go:242]  鱼id：556过期销毁了
2020/02/05 20:42:45.449 [I] [table.go:242]  鱼id：560过期销毁了
2020/02/05 20:42:45.454 [I] [table.go:242]  鱼id：561过期销毁了
2020/02/05 20:42:45.460 [I] [table.go:242]  鱼id：558过期销毁了
2020/02/05 20:42:45.463 [I] [table.go:242]  鱼id：564过期销毁了
2020/02/05 20:42:45.464 [I] [table.go:242]  鱼id：559过期销毁了
2020/02/05 20:42:45.465 [I] [table.go:242]  鱼id：562过期销毁了
2020/02/05 20:42:45.465 [I] [table.go:242]  鱼id：563过期销毁了
2020/02/05 20:42:45.466 [I] [table.go:242]  鱼id：557过期销毁了
2020/02/05 20:42:45.466 [I] [table.go:242]  鱼id：555过期销毁了
2020/02/05 20:42:45.468 [I] [table.go:242]  鱼id：565过期销毁了
2020/02/05 20:42:45.603 [I] [masterclientrouter.go:23]  Pong:MasterClient.Pong
2020/02/05 20:42:46.465 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:42:47.484 [I] [table.go:195]  产生了1条鱼
2020/02/05 20:42:50.485 [I] [table.go:242]  鱼id：572过期销毁了
2020/02/05 20:42:50.486 [I] [table.go:242]  鱼id：577过期销毁了
2020/02/05 20:42:50.487 [I] [table.go:242]  鱼id：581过期销毁了
2020/02/05 20:42:50.488 [I] [table.go:242]  鱼id：574过期销毁了
2020/02/05 20:42:50.488 [I] [table.go:242]  鱼id：579过期销毁了
2020/02/05 20:42:50.488 [I] [table.go:242]  鱼id：573过期销毁了
2020/02/05 20:42:50.489 [I] [table.go:242]  鱼id：567过期销毁了
2020/02/05 20:42:50.489 [I] [table.go:242]  鱼id：580过期销毁了
2020/02/05 20:42:50.489 [I] [table.go:242]  鱼id：583过期销毁了
2020/02/05 20:42:50.489 [I] [table.go:242]  鱼id：576过期销毁了
2020/02/05 20:42:50.490 [I] [table.go:242]  鱼id：570过期销毁了
2020/02/05 20:42:50.490 [I] [table.go:242]  鱼id：566过期销毁了
2020/02/05 20:42:50.491 [I] [table.go:242]  鱼id：568过期销毁了
2020/02/05 20:42:50.492 [I] [table.go:242]  鱼id：569过期销毁了
2020/02/05 20:42:50.494 [I] [table.go:242]  鱼id：578过期销毁了
2020/02/05 20:42:50.496 [I] [table.go:242]  鱼id：575过期销毁了
2020/02/05 20:42:50.497 [I] [table.go:242]  鱼id：582过期销毁了
2020/02/05 20:42:50.497 [I] [table.go:242]  鱼id：571过期销毁了
2020/02/05 20:42:51.451 [I] [table.go:195]  产生了7条鱼
2020/02/05 20:42:54.449 [I] [table.go:195]  产生了4条鱼
2020/02/05 20:42:55.466 [I] [table.go:195]  产生了16条鱼
2020/02/05 20:42:55.469 [I] [table.go:242]  鱼id：587过期销毁了
2020/02/05 20:42:55.470 [I] [table.go:242]  鱼id：586过期销毁了
2020/02/05 20:42:55.472 [I] [table.go:242]  鱼id：584过期销毁了
